2023-03-18 10:51:49,253 | INFO | move left
2023-03-18 10:53:40,163 | INFO | move right
2023-03-18 10:53:40,264 | INFO | move right
2023-03-18 10:53:41,268 | INFO | move right
2023-03-18 10:53:42,171 | INFO | move right
2023-03-18 10:53:43,376 | INFO | move left
2023-03-18 10:53:43,978 | INFO | move left
2023-03-18 10:53:44,581 | INFO | move left
2023-03-18 10:53:47,291 | INFO | move right
2023-03-18 10:53:48,094 | INFO | move right
2023-03-18 10:53:50,202 | INFO | move right
2023-03-18 10:53:50,302 | INFO | move right
2023-03-18 10:53:52,511 | INFO | move right
2023-03-18 10:53:53,114 | INFO | move right
2023-03-18 10:53:53,214 | INFO | move right
2023-03-18 10:53:54,419 | INFO | move right
2023-03-18 10:53:55,022 | INFO | move right
2023-03-18 10:53:57,130 | INFO | move right
2023-03-18 10:53:57,230 | INFO | move right
2023-03-18 10:53:57,331 | INFO | move right
2023-03-18 10:53:57,833 | INFO | move right
2023-03-18 10:53:58,134 | INFO | move right
2023-03-18 10:53:58,234 | INFO | move right
2023-03-18 10:53:58,335 | INFO | move right
2023-03-18 10:53:58,637 | INFO | move right
2023-03-18 10:53:58,738 | INFO | move right
2023-03-18 10:53:58,838 | INFO | move right
2023-03-18 10:53:59,139 | INFO | move right
2023-03-18 10:53:59,239 | INFO | move right
2023-03-18 10:53:59,440 | INFO | move right
2023-03-18 10:53:59,540 | INFO | move right
2023-03-18 10:53:59,641 | INFO | move right
2023-03-18 10:53:59,742 | INFO | move right
2023-03-18 10:53:59,842 | INFO | move right
2023-03-18 10:53:59,942 | INFO | move right
2023-03-18 10:54:00,043 | INFO | move right
2023-03-18 10:54:00,143 | INFO | move right
2023-03-18 10:54:00,243 | INFO | move right
2023-03-18 10:54:00,344 | INFO | move right
2023-03-18 10:54:00,444 | INFO | move right
2023-03-18 10:54:00,545 | INFO | move right
2023-03-18 10:54:00,645 | INFO | move right
2023-03-18 10:54:00,746 | INFO | move right
2023-03-18 10:54:00,846 | INFO | move right
2023-03-18 10:54:00,947 | INFO | move right
2023-03-18 10:54:01,047 | INFO | move right
2023-03-18 10:54:01,147 | INFO | move right
2023-03-18 10:54:01,248 | INFO | move right
2023-03-18 10:54:01,348 | INFO | move right
2023-03-18 10:54:01,448 | INFO | move right
2023-03-18 10:54:01,549 | INFO | move right
2023-03-18 10:54:01,650 | INFO | move right
2023-03-18 10:54:01,750 | INFO | move right
2023-03-18 10:54:01,850 | INFO | move right
2023-03-18 10:54:01,951 | INFO | move right
2023-03-18 10:54:02,051 | INFO | move right
2023-03-18 10:54:02,151 | INFO | move right
2023-03-18 10:54:02,252 | INFO | move right
2023-03-18 10:54:02,352 | INFO | move right
2023-03-18 10:54:02,453 | INFO | move right
2023-03-18 11:48:36,871 | INFO | 2
2023-03-18 11:48:36,871 | INFO |  
2023-03-18 11:48:36,871 | INFO |  
2023-03-18 11:48:36,871 | INFO |  
2023-03-18 11:48:36,871 | INFO |  
2023-03-18 11:48:36,871 | INFO |  
2023-03-18 11:48:36,871 | INFO |  
2023-03-18 11:48:36,871 | INFO |  
2023-03-18 11:48:36,871 | INFO |  
2023-03-18 11:48:36,871 | INFO |  
2023-03-18 11:48:36,871 | INFO |  
2023-03-18 11:48:36,871 | INFO |  
2023-03-18 11:48:36,871 | INFO |  
2023-03-18 11:48:36,871 | INFO |  
2023-03-18 11:48:36,871 | INFO |  
2023-03-18 11:48:36,871 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO | x
2023-03-18 11:48:36,872 | INFO | x
2023-03-18 11:48:36,872 | INFO | x
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO | 2
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,872 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO | 2
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,873 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO | 2
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,874 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,875 | INFO |  
2023-03-18 11:48:36,876 | INFO | 2
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,876 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO | 2
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,877 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO | 2
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,878 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO | 2
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,879 | INFO |  
2023-03-18 11:48:36,880 | INFO |  
2023-03-18 11:48:36,880 | INFO |  
2023-03-18 11:48:36,880 | INFO |  
2023-03-18 11:48:36,880 | INFO |  
2023-03-18 11:48:36,880 | INFO |  
2023-03-18 11:48:36,880 | INFO |  
2023-03-18 11:48:36,880 | INFO |  
2023-03-18 11:48:36,880 | INFO |  
2023-03-18 11:48:36,880 | INFO |  
2023-03-18 11:48:36,880 | INFO |  
2023-03-18 11:48:36,880 | INFO |  
2023-03-18 11:48:36,880 | INFO |  
2023-03-18 11:48:36,880 | INFO |  
2023-03-18 11:48:36,880 | INFO |  
2023-03-18 11:48:36,880 | INFO | 2
2023-03-18 11:48:36,880 | INFO |  
2023-03-18 11:48:36,880 | INFO |  
2023-03-18 11:48:36,880 | INFO |  
2023-03-18 11:48:36,880 | INFO |  
2023-03-18 11:48:36,880 | INFO |  
2023-03-18 11:48:36,880 | INFO |  
